text,label
i was feeling remorseful about my breakfast and so i took a diet pill,0
i feel like she shouldnt have blamed him for it but she did and she never forgave him,0
i don t know if i have told this to you but i feel intimidated by how smart you are,4
i feel really wonderful about myself and love the life i live,1
i feel a bit shamed but here it is dr,0
i was feeling brave when i bought it and clearly when i was doing my makeup,1
id rather have no one know how i really feel but then again sometimes i can be compassionate and sometimes i can be beautiful,2
im not afraid of going on my own but i feel like a lot of people were in groups and a part of me feels like it would be cool to have a small group to hang out with,1
i feel really honored to be given the opportunity to tell my story,1
i feel strangely calm for having everything literally on the line with this vote,1
i feel inhibited by not having an outlet to deal with my sexual tensions,0
i feel like copying the handsome boy say yay so fun,1
i am excited about new traditions with loved ones these days feel rich because of the precious ones before them,1
i loved my supervisions because i come in feeling like a dumb dumb and leave feeling so heroic as if ive accomplished something huge,0
i got when i went home sick today i m still feeling a bit shaky and for david helping me fix the broken handrail on the basement stairs,4
i feel the less successful pieces were my two front covers as the images i used here were taken from movie stills,1
im clocking in the scale in the s and i feel terrible,0
ive just come back from work and now im not in again saturday so im going to spend my time playing some games and tidying up the flat a bit its nice to just feel relaxed and in control for a change,1
i were dating myself right now i d be telling my girlfriends that i feel ignored unloved under appreciated and like i m not a priority,0
i guess im feeling pretty mellow these days,1
